feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
-1.345043269959083,5.046564926017461,1.9902696040199952,1.5527533376262765,-2.6779969663630117,-3.6893436581722012,-5.093893380526088,3.2880083159118416,1.528544862279931,2.148107075696381,0
-0.7955180904736472,5.791642028226894,2.4882152773235604,0.39718299683396374,-2.6693611983028562,-3.402632612451197,-3.783487634618375,4.4386074587925926,0.3124044580974228,3.087672144673842,0
-0.5951152857411282,4.0671305548210315,2.5417649707769,1.1739895349446465,-3.4223765671080835,-2.804767026632843,-3.371887531973888,3.6670849750971404,1.9808474061984624,2.800742936528472,0
-1.085344836705241,4.635510754633083,1.480165433360868,-0.10689435213385035,-3.3195758579592405,-4.063695637899579,-4.448043282262715,3.272199292979633,-0.2919714873246215,2.3410624723731757,0
-1.556632027670827,4.5655768797060565,1.6692004756719148,0.742632680190767,-2.30290051362038,-3.346390881142911,-4.018735470032019,2.7357878794926673,2.751832507332926,3.4238608013075904,0
-0.2611821400352492,5.11099263702075,2.3309730058299443,1.3086856683775732,-2.6762129025866876,-3.8980388160369905,-4.743031392325565,2.445610108125593,0.44879278970603,3.2911716307460623,0
-1.4981355501178095,4.275555711411802,2.5514685735220177,-0.1881047534005591,-2.750996311525111,-2.517334439593499,-4.144260956480401,4.864957070111588,0.04440339161276963,3.424080871130112,0
-1.7870264161579983,3.574577050061679,2.1469725755272657,2.3505523083073196,-3.453979390017152,-4.119553097415389,-5.362675655228198,3.585170760360057,-0.4424045958797618,1.1333885159013901,0
-0.13029983238987164,5.471290129016236,2.2263766730915755,0.6472954878642434,-3.397183255256642,-1.729273972160279,-4.124093503057772,4.324608417282551,0.863636954715809,2.125095830778432,0
-0.7830677296219076,4.599017380838383,0.9374860941272505,1.9196033453147225,-3.8880079214158267,-1.9017215510138095,-3.9187171993964203,3.7134728745200176,1.3312495340261425,2.0016728179664725,0
-1.6090199943127006,4.658401832924264,2.964754878800262,0.6481224799664422,-3.8931836136964018,-3.699068402162889,-3.7255163252448034,4.7201082893991915,1.274918119528279,2.5042787483480877,0
-1.713406972096383,5.145957802200223,2.7219421150601972,0.4691764592644915,-4.742334172625329,-4.329377906065676,-4.906753611161559,4.508363963212673,2.1425837643074295,1.7604873891168902,0
-1.5518111950160631,4.697764994637355,2.3287895211763803,1.6648754139970907,-3.821015183728737,-2.7484969826101286,-4.593466149320226,4.283978438777518,0.8136665432747554,1.6340170900572129,0
0.13874046797084727,5.283281245735688,1.0142322611911665,0.6610599029921911,-2.5618912249902026,-4.311957037793008,-3.8576377144576357,4.147787132161162,0.5017429096090922,2.0743015644263183,0
-2.7774126805950177,5.797102285465062,2.0947306321414088,1.5722533912333345,-2.9925608826170547,-2.450685353236988,-4.734874325264375,3.810269324016822,1.4185242885956106,2.7164708273220457,0
-0.4135213625426488,4.1593165824166425,1.8359747419562158,1.9775795133591623,-4.924053376866746,-2.2961090415061154,-4.639441217633035,3.6584369217385135,0.513986503810568,2.0456099260264065,0
-0.32843111687610815,5.068803855177144,2.6789171402533096,1.051338859687171,-4.4931036534170765,-4.0551038315756225,-4.669224722713209,3.9952304212579905,1.0618999465263372,2.79731969157336,0
-0.9095077924309799,4.546743595688423,3.9780884309136733,1.2825668403936916,-3.7545322508006205,-2.084858863328497,-3.5445285525117565,4.984986428562137,0.9303236793743452,2.7920771907788704,0
-2.3131636526116743,5.078380239841453,2.2050197092880564,-0.0007278492289548577,-2.6874476324277197,-4.758939810100675,-5.8127864987729,3.9258664774513865,1.4274412773294975,2.7878619419218253,0
-0.7139949948135496,5.5830555706593445,2.8301454590898834,0.8901897619583968,-3.4934476032863335,-3.6456847923719438,-4.203875145729692,2.8622211146524426,1.2595504253142515,2.0177637831332436,0
-1.0537674829364851,4.710224259730342,0.5331878233215979,0.3298905492697982,-3.5189618403028957,-3.48048185237746,-4.230169484614059,3.882056318933167,2.11589725865659,2.3083870544428713,0
-1.4826719197723162,3.3420010915349536,1.3227670207106108,1.376751076461595,-2.6671583791329043,-2.316992022158929,-5.022377446004223,3.4403619137051997,1.1877175644557978,3.572487020015264,0
-1.1709092653814495,5.637413173674324,2.4437838658861994,1.8268541485256997,-2.69183428819397,-3.3190408426479276,-5.162628263591501,3.4656957820219603,2.096087622841826,2.7203205096583556,0
-1.5705620287608215,4.257732578116032,1.05880296616789,2.03894870132285,-2.794216265455607,-3.539931463791181,-4.2733433610544465,2.08004063593782,0.6565236625436579,3.0530200710390036,0
-0.5394307420628063,4.7480957522453355,2.30921550517479,1.5668561026034142,-3.6448344108707076,-4.652971714961429,-4.423680651382662,3.9554793951103364,1.8291475483269823,1.0306519718578298,0
-1.3441535736352463,4.452275850685393,1.5175530866398381,1.3419098755084844,-2.895271615210706,-3.6518569588882013,-2.921796916396171,3.4290716401548162,0.685690783559324,1.7341455030896396,0
-1.8487819469711342,4.099829884669292,1.2750437845839195,0.8470315578759159,-3.3979372962123158,-5.103334113025017,-4.493445607097992,3.6924608927561264,1.3860862883842942,2.9584384179067893,0
-0.6342911215682207,4.055138060235768,1.7833800180803205,1.408819217943864,-3.8385687380056823,-4.334830782876624,-2.689333604697306,3.435363753746446,0.5546565229014773,0.4835115654805626,0
-0.6342562736325043,3.7873202737353044,2.340792726694303,1.6923361578566056,-4.148220990634248,-3.382142857825659,-3.3089127317542717,1.8717438880722046,0.4206051110319925,1.42166490314867,0
-1.3907802927704918,4.472322014886982,1.5466897855525532,0.5097999880317727,-4.003195274840046,-3.695644361855518,-4.260163982808891,4.32521021321171,1.7800778832618889,2.5569721252042483,0
-1.891387619291851,4.504741614068831,4.0499064232963065,1.7257864377751249,-3.7607708946608653,-2.2873613862627424,-4.701916091675535,3.1747551688735474,2.028098394989529,1.1264984257032573,0
-2.6490018224363174,5.19297513952068,2.340115387787148,1.0793849711960894,-3.703150934618937,-3.6138241379611955,-4.752948657919279,3.2056549405893615,0.7328854071235824,1.7794798765474988,0
-1.858315626380914,4.10992575899462,0.4963965735479856,1.4854239741074828,-3.155470033973646,-3.5019204663509784,-4.246246272801416,3.861093479707689,0.48363307705183667,1.6926809055446512,0
-0.869660520484723,4.658332777816903,3.808729062450598,2.1666551329659622,-2.760008924862221,-3.995064673938951,-4.8305073872533555,2.931657299927406,1.2149849281691185,0.0836307511983232,0
-1.5887547276704996,4.283665542406266,1.209321689665316,1.5678258024819156,-4.269806940975864,-3.2449740395766797,-2.390867768551714,2.487962006718385,0.9029136491233275,1.783845070085967,0
-1.6932009495077893,5.061071810227786,3.126025062932694,1.54881034289189,-3.9668477738825008,-1.6667217178034825,-5.708985881312009,2.9093746089010946,1.134817061612895,2.145859339613034,0
-0.899003605082859,5.658449131497734,2.232614493552921,1.0694495924958192,-3.8729856540740646,-3.011391055352703,-4.651211425922088,3.4292923999999756,1.407138947422067,2.834782504120106,0
-2.863453704492713,4.7700108742474185,2.1230657975813108,1.6770307562124183,-3.6220561464503396,-2.4920912250829,-4.912007123064019,2.0367143412082847,1.7773543604345043,1.4661080463492078,0
-2.405990739883305,4.518839791829327,2.145670759364728,1.5863097359744291,-2.7895915703262593,-3.370384507348649,-5.063852177644068,3.870830558950418,1.1315128719133236,2.4952603717800326,0
-1.8919942582003793,4.215426228460812,2.691078878850707,1.8954034107199595,-2.7360303711874776,-3.380268559943088,-4.774286174589692,3.955990321487425,0.2159489783180346,1.4854479993047969,0
-0.15455997441973945,4.800070567925615,2.0667269607517094,1.5907059740015437,-2.5021070496007636,-3.76402345233433,-4.730578813879536,3.2590966244547426,1.7134238823357126,2.790072282022594,0
-0.24481178927093916,5.242024172845694,1.1306842884256647,1.1912990674299766,-4.210966841203122,-3.8137708209937626,-4.294866742867404,4.270565176260828,0.362070176392819,0.38690507022898335,0
-1.1230617133959324,6.433283391717593,2.172143048057245,1.0207680325497106,-2.1413062135044107,-3.009973101372183,-4.261156131735636,3.9838933583645337,1.1934810720008577,1.2502860117589942,0
-2.2319930428581953,5.881910345178204,2.4539191983123376,1.0595156715247196,-3.505554634515859,-2.870954746906527,-2.569440821401096,4.043520124023911,0.5826624761595335,1.9835281935494935,0
-0.4742569818684538,4.082507034421953,2.9408971942912565,-0.7043343197812146,-3.607306814158842,-2.9823838869664128,-3.493734034934393,3.0654105942200416,-0.08378384296074604,1.890750776307299,0
-2.074593605653648,4.398553027845054,2.3150916253159717,0.02543876009464774,-2.8536888918496075,-3.5546028656113413,-3.6319268921384715,2.317539721411698,0.2700107917829586,2.457177695388956,0
-1.836841072851468,4.387260263008778,2.3204488041768596,1.1018921893920757,-3.9334970710577988,-3.3312826823961337,-4.989335307849839,4.153050897813975,0.9274732846573656,2.1936874601182046,0
0.6178830066481178,3.7004924894437665,3.3316783562274495,-0.9510528321093503,-4.95414561372872,-4.344001147363073,-5.277126221957225,3.8101812133056643,1.2223329267681624,1.8950597175332595,0
-1.3638018298276615,4.8916792710663675,2.9270370744433203,0.020051417593231924,-3.7034920214863742,-3.490758838528246,-4.065556388177086,3.098786219286045,0.9461424189579041,2.1025722405242124,0
-1.7678848085450376,3.9764832588796577,2.3918868643960973,0.8916136886367728,-3.0751592244678854,-4.207472675537252,-4.674674959326756,3.4947516883118817,1.6041418504627123,1.3955281811870668,0
-1.0836283362329888,4.691303984557576,3.5195256688971037,0.2528065511581621,-3.9186822619777453,-4.1230242279145495,-5.635786504213956,4.947535102408897,0.10657631934155554,1.485955135883783,0
-0.2959143751950457,3.2298066745928615,2.8710269198146907,-0.04296290796060487,-2.531455742382126,-5.0210556461158955,-5.6967642947757895,3.2647240940699582,1.719232654932315,2.0581691975379326,0
-1.4992051405310463,5.4878882222922565,3.890274723851001,1.4764001638539364,-3.893633414261911,-3.744719200498211,-5.357943245500639,3.7352183309997513,-0.17619233533323442,2.4828207499725257,0
0.20668828718184518,5.029989537891973,1.9781123425196023,1.3705182323029208,-2.2590720410096647,-2.2957721638991324,-5.1505148151516975,4.033569984208465,0.8959553340590273,2.668420014253453,0
-0.9750927405261257,2.7805335027417124,2.066372598034401,1.1312570243172375,-4.484910397613402,-3.0167146716854853,-5.5295810258732745,3.0800084770344824,1.9884472697673128,1.4367938903296755,0
-0.8363990874176761,3.229466652109037,3.8364121022790263,0.7646831356965047,-3.370361627081142,-3.3096062791375536,-3.976482830275859,2.5548673420324155,1.0072618960008215,1.6007383208838997,0
-2.485631982485476,5.226373021742677,2.0633416432443363,1.1632883498220141,-3.308775905533514,-3.6840324780704288,-2.980133493111965,3.62732382266834,-0.12399402106170987,1.789002758573034,0
-0.8904835405910856,4.895198725195404,1.5273682087017522,1.6638177765561757,-4.72426116084947,-2.606423141703088,-5.380457754899476,3.4969162751939993,1.7868085770492677,2.167872009861991,0
-0.6595417454143344,4.957908141634456,3.2571313080508273,1.760524629751028,-3.7704175469071917,-2.9788853645203144,-5.531429239877435,3.6195711959494687,1.6075086442175088,2.1782489039538544,0
-0.9291713465792195,4.351750062186725,3.142593962433999,0.9279928727987194,-3.7789465974795373,-2.7941267838659556,-5.442981508306248,4.026820809457765,0.2515822018927285,3.0118397364395912,0
-1.4447866325195782,4.6054946714533544,2.6205435265665096,-0.4194082258498193,-3.913838096266066,-2.679713797279061,-3.7868990974250485,3.8679823704910663,0.027913566586312055,2.5073311458658054,0
-0.7348066753759961,4.541400411567486,3.211157537684215,0.488627631198054,-3.8113023978958727,-5.250374816341179,-3.7489656991294678,3.890445329577076,-0.2142458477805831,0.7993878806739803,0
-1.8904087336217867,5.085412469771063,2.1010928952644963,0.40020672190966,-4.172882602708245,-4.205762793902422,-5.8280668109239535,2.7820372931618773,0.23111313031956338,2.5780938661055055,0
-1.375346763988241,3.905611306838354,4.002833186811027,0.5028609940541009,-2.5894473698253524,-2.258894207603331,-5.563057214936369,3.715651826652903,0.6340684290927092,1.6443417433263714,0
-0.8499441047675362,4.053311592472344,1.9585699786106432,0.864094162251018,-3.711877115111091,-4.295133175151763,-3.839256140760277,4.4257346136488,1.2615150505322799,1.8063646631866355,0
-1.7684244432000285,3.994476417568741,4.03755422097354,1.6699059159207783,-4.051928626679787,-3.3200538368417614,-4.6833115701767305,4.087125936190226,1.4071505686705443,2.870257738014555,0
-1.8743252097952667,4.583454552578967,1.0459255485397263,0.0704704937133721,-2.795646331230709,-4.132735260045315,-5.031860866718386,3.655729945939339,1.517361959008508,1.3077937019364532,0
-3.790760986936735,3.873087193908346,3.1983755745765317,1.236597462673955,-2.4752213506346923,-4.264710625328894,-5.613649128471648,3.998780294814694,1.1860337776680618,2.3033565939567655,0
-0.5748054326644529,4.8143881345927415,2.615477624321733,1.5075481676700186,-3.073746361913828,-2.8153086395053473,-3.6843426069561374,4.7777696596679275,0.53814095093565,2.4308695231958906,0
-1.5244211908385907,3.8998012425535933,1.817531452960939,1.3472158113526609,-3.1350693934659026,-3.148309431381712,-4.583621751071437,3.6642494894693263,1.606975271340199,0.9955347984987002,0
-1.2366442610089954,4.572686273033748,2.8688066176064257,0.002776446208183514,-2.3504398784009375,-3.2844009160008554,-4.224929856144271,3.369310993331288,1.4031601394955597,2.115665717057616,0
-0.3737189849576986,3.4568517761076816,2.4478443723134227,1.2842322041531222,-3.5756069241890622,-3.734899531078102,-4.683619229788199,3.789005880267597,-0.30760926567075364,2.783848116289353,0
-1.6044290785603472,4.600261756599291,2.587414861132548,0.6034762598753425,-3.5352898678175855,-4.922957067368583,-3.8857291819619464,4.448713651968564,-0.22821570794726642,1.7845498288727706,0
-2.15069749181526,4.37763917503835,2.79254421161031,1.7059508310047722,-2.6224169026347735,-2.4851756748833935,-4.581216695291542,2.8260726181555764,0.9276581477183969,2.5421326420745713,0
-2.148796105573866,5.7167402452337015,2.974152579987013,0.8360773406883222,-3.9577640462219437,-3.92758504037505,-4.365096274528512,3.4946157647201095,1.703698675587126,1.830829168978623,0
-0.8862836771008528,4.486068020687896,2.516423987575825,0.8189627578879395,-2.9241629307539414,-2.9136027816037506,-4.084053662259698,4.104404226523668,0.32307085451652817,2.316246807003421,0
-0.34441430326477007,4.865186765149729,1.568945361060416,0.9503243216190764,-3.1665998367581794,-3.99190584647452,-5.408817778473797,3.431448476745414,0.4713700766893316,2.0703146055240182,0
-2.4141167486806685,4.9185915364728645,1.857558010224643,1.7121027554752857,-3.6415656590915,-3.4585535830631424,-4.545239321115065,3.160359438122746,2.812484797881427,1.719431289640235,0
-0.5088478384916103,3.7103109186440815,2.591079145919644,1.3354972726060506,-3.4574292526968797,-3.8560961948225843,-4.611023610414961,3.3679195287719854,2.761297425149273,2.0642568756686304,0
-0.8721580823068258,5.805258067648044,1.6814423421014644,1.0140245732444564,-3.635946080552858,-3.5028163782216923,-4.549594304774632,3.128506380283314,1.1535285696469302,1.3064778404792179,0
-0.5340861038024158,4.9612946228226145,1.9603960500631,0.6623642588023839,-3.239073048901436,-4.0218852057250905,-3.0989318059742885,3.9225507568380955,1.2976867181442973,2.5772354463863563,0
-1.6768032214880269,5.300609772648823,2.403389904914141,1.678873078191336,-3.584044794933301,-2.480268902760739,-4.1267397389076095,5.251964205039289,0.7419119047966489,2.229763104308875,0
-2.006218560576431,4.121489546306209,2.7707224108835797,1.809425182580084,-1.279468838459827,-3.510459863415619,-5.099115194949105,4.210644316079603,0.18940066845343972,2.4918655556260214,0
-1.6205487997217696,4.661313886682654,3.114889670215258,0.9059030383425623,-2.760105871222246,-2.803860224316999,-5.777539858479716,3.004843533810477,-0.12680249129492815,3.5392172304660106,0
-1.3313887267550804,5.804678181073865,1.1301493400315652,0.5692583856573935,-2.8565602593179977,-3.3094330092528352,-4.030915292592569,2.748220618766464,2.0143068874223085,2.646869719984022,0
-0.961969291832133,4.007598576741739,2.5558643644202155,0.7742014863760319,-4.642382763741108,-3.4767935362825506,-4.533359666499388,4.435840890719512,-0.6168817870815084,2.252095404662064,0
-2.096560585038212,4.739733305566922,2.5926446905560834,0.9233086180451376,-2.851609419954755,-4.347736003486708,-3.6120644812696137,3.145846069690328,-0.12249769268051902,1.8822545630497811,0
-2.781157586212159,4.6923374379370575,2.131046204273124,1.8854650333903853,-2.9669990520713534,-4.454281268806384,-5.030023809993077,4.041124265189481,1.6283428017753319,2.9714557008804374,0
-0.36969169292046644,4.441915736450828,2.5841749786119115,1.9328624548735143,-3.6608080501656217,-3.163381402691947,-4.657333427430385,3.260333560596318,1.0464041382318807,1.5797727578373397,0
-1.3499858766108896,3.7530616106749157,2.18150705885005,1.3132877890249957,-3.8687942963975255,-3.433284705986207,-4.317637068673675,3.991484212474585,0.9138221233990788,2.8719019899494755,0
-2.785355371897018,6.647627652086436,1.6852201299359053,1.280500012121478,-4.12359341049535,-2.9706327119006213,-4.2176520291463255,3.187643187648905,1.7930153878987212,1.961261767855214,0
-0.8558902262070723,3.838888609121379,2.2974342887380126,2.4462931979674423,-2.7381844997791727,-3.2159183494134274,-4.74625337927846,3.7109417609499604,1.1550992442220172,2.4080394055715675,0
-2.039067534438391,4.994153719289048,1.5260478433597313,2.175044160882419,-4.002031936502489,-3.223927579796183,-3.686804044540403,3.477874105254051,1.2593156812079105,3.1264175521907624,0
-0.8433675201792472,4.766201835432098,1.092383064911645,0.30626277424501847,-2.6770140972281338,-3.0247816583009555,-3.8934942525431975,4.124719851942242,1.9508833471709335,1.890266423557345,0
-1.166800988475922,3.7576376868024757,1.3887556918919595,-0.2110658289345848,-4.08475512947107,-2.3088382475137053,-5.550500832417158,3.440601226501888,0.06894776778209977,1.642848402799199,0
-1.1309577273021558,3.9970296153639033,3.113883283026853,2.104261071661946,-5.078533730747314,-3.9376918113512813,-4.376072165770768,4.48226483698353,0.6801818839796425,2.06620059204489,0
-2.0974175627205183,3.3903282505380252,3.3730653319388755,-0.3424559778671059,-1.7431517733852815,-2.9117001408572993,-3.9237267315910045,4.081055345875079,0.8270400683881507,2.3664036197237786,0
-1.3922313728612472,4.910119381657594,2.295394980435966,0.29414890709854447,-4.074124024251948,-4.157208335175557,-3.7117530914730525,3.211881897885147,-0.3820328900798289,2.369867544595355,0
-0.15110179540250113,5.070421439699028,1.8803500924934058,-0.1695866258042209,-3.537643066210685,-3.556067366393168,-5.1253352060251425,4.063254338266294,2.35662598637974,2.242683830815067,0
-1.13767377879231,3.8242666281551894,3.3381137814922504,0.9318338335289809,-3.8616536853397596,-3.393650612168753,-4.075286767990555,3.7631955987806673,1.8899690271543383,2.360492400004398,0
-1.4614824745496975,4.799456883723594,2.6839814496204797,0.042028638715457145,-2.602331567143957,-3.6592973433781997,-4.619767927496786,4.209223686122417,1.5555443297462852,1.5700907839947986,0
-0.6695943442623059,4.09879331752813,3.6457037916999324,0.38315203295368916,-3.265327230445917,-4.009842926006559,-2.7996791954805578,2.759869164100247,1.3932075733857414,1.545260578000686,0
-1.5126062030394751,4.837596575236629,3.2121874225555658,2.1694125005811538,-4.559653688368487,-3.2449678036258196,-3.355758028053832,2.4338221864576557,1.2402139831656367,2.079207496302863,0
-0.9525583027028823,3.9444323973235065,1.2739290367513845,-0.4073291566912354,-2.7284076628544467,-2.635630366141177,-4.198623431847133,3.2725740857386407,-0.17142203934712463,2.49118654267968,0
-2.0566407845123513,3.988881718450459,1.8925612697509666,0.8426581305737346,-3.9928602483856,-3.415676304856044,-4.8722287064384355,4.172790912512746,1.762395845528097,2.159811370678629,0
-0.9175233009588485,6.050240205208827,1.46556557194278,0.08786408569252768,-2.9334291675150492,-2.021778596999786,-4.6089664880100525,4.919954851672056,1.0814129678412925,1.584622528578439,0
-1.9764300545322984,4.9657419143117805,1.6532884487800668,1.0458041971556775,-2.286080569422953,-3.663578944855861,-3.4617596393412278,2.7768294173614123,0.622137064868282,1.0554625043344346,0
-1.2014124342977135,5.075518079961466,2.374721699200714,1.8806293306301622,-3.98567524617455,-3.2758671619460085,-4.8034848258476845,3.925283679396265,1.3781786931582083,2.505066980677276,0
-2.0346476448341253,3.8588625867499564,1.8067863166387221,0.8125332502347714,-3.3762884577595624,-2.924131936171045,-5.037099521467092,2.495238162535913,2.58185237067019,1.2563345242601855,0
-0.6452425679043318,4.529924513849027,2.503043946985129,0.9854551234344675,-3.7202143508379435,-3.1019986113436975,-4.738724169575047,4.511544671403402,1.4253235610028465,2.517597776830017,0
-1.624095209193243,4.334931956372886,1.4544108351965357,0.7293727931550307,-4.195076168252066,-2.483336152556454,-4.382342831739964,3.785987940671604,0.8471054557798363,2.2246843270841157,0
0.5413428027977834,4.288456984500731,1.8460400981065952,1.3725260856116983,-5.280084745012346,-3.3934550573807996,-4.689998690518604,2.9387492225801095,1.381108900309925,2.1200624354755475,0
-2.5678571720660646,4.036073322093674,0.2155077922192148,1.200264644080864,-3.2333979879653727,-4.0180502087834675,-4.0256307952854,2.7273164327799737,0.3069333552780993,2.3846961273133775,0
-1.7563702851472822,4.4614903982491985,1.909257472080623,0.6871751051607531,-3.7073778923289087,-3.9550068790569677,-4.198795118279824,3.204244669177164,1.022579659283447,1.549762482575081,0
-2.3725085656815468,5.171955146728396,2.6839012176613792,2.6541480952192456,-4.200465662153638,-3.592306100917614,-4.5127960851519155,4.382628782075218,0.6416647698529008,1.2274895899101161,0
-0.37457338240262283,4.276427771601762,2.9601304037910143,1.5419324204629363,-3.4615921801074108,-3.5670620087870657,-4.704463042934662,3.6506915483092772,1.6400160663793106,1.5004291970362433,0
-1.1752924824874984,3.6920937879130626,1.5956208040753186,0.9640422898822143,-4.868009984124031,-1.9387052308420614,-5.2884427383460535,3.6325524507427165,1.862328606246535,1.4520018264993675,0
-2.932373516664352,4.182949848541449,1.682534013974836,-0.6720102356724718,-3.2322391480137713,-3.289163539463718,-3.5868501005450417,2.8451158363926212,-0.15400133723433407,1.7843820975588869,0
-1.3189664114941828,5.178450259747727,3.347697446816957,1.8714699918790814,-3.2383203156150984,-2.857529336103468,-4.885835649958765,3.784456365366211,0.1431607678769996,2.1263991660596524,0
-1.190009685269771,5.761908162039402,2.153099553962229,1.052191214011265,-3.2671604539853663,-3.7714427407944413,-5.0038704267491765,4.608092128901172,0.2964410258321518,1.1131875559154385,0
-0.7589486884988075,5.350741880617909,1.9910365235447174,0.6688706507467899,-3.2339487408618606,-3.955805380147762,-4.988729696021065,4.302643954079082,1.4535136625369658,3.0360530415429468,0
-2.1672513100629303,4.1410424200947435,2.524810471196346,0.3121655608617374,-2.972271858407798,-2.547775717148067,-4.844206015554282,3.689880042795105,2.0717326559218954,3.3916982376228564,0
-0.7111984076648127,4.9395232081632034,1.697895975468259,1.2483094408526108,-3.0341067543421887,-3.5933332055437726,-4.8525255232244415,2.7281914587124203,-0.25498217901353337,0.6614727446502824,0
-0.8324094847278996,4.614758696097893,1.967428392021848,0.7450815114383562,-3.2864620463445062,-3.559957571163524,-5.395908203131404,4.326985185541902,1.2327403651446918,2.2744628374137354,0
-0.6443398308432498,3.914310570919148,3.2042797869481596,0.8845478150880207,-2.792368998565135,-2.9049257648141826,-5.1760482789088,4.028181174455286,1.2488780478368702,2.102811242285862,0
-1.3233592849225173,4.44456013531047,2.912075408072589,1.4076578907801423,-3.41760631244216,-4.527098701935133,-4.058906034130014,4.188995667053574,2.687258554769439,2.864300168572497,0
-2.638363205498978,4.564287735069817,3.639730610099568,1.4409105757848328,-3.2003533956593,-2.7841365930592668,-4.872636652776038,4.010103991206019,0.8286558760385527,2.0664278532795533,0
-0.6509761737665533,3.831927953582716,3.2583800488255994,0.6785185976663924,-3.2498912957615276,-4.460482947090485,-3.8946811504894274,4.715702868900253,0.6361756516592603,1.271802709317055,0
-1.0520567677404653,5.567136850522275,1.263555237873714,0.18051444235643188,-3.77074196163196,-4.0377678802798975,-5.0145757416713455,2.1359581781365087,1.4403446014352832,2.327521901986591,0
-2.4924022343023786,5.568874676026221,3.5448049457099673,0.43946538027432425,-2.58985125700388,-3.8575483824976873,-4.287200054638771,3.052814394363719,2.6244823160435775,1.8650438108782907,0
-1.162466423745486,4.005903017038641,3.676117952025043,2.3611965889451545,-2.251497573702791,-2.743180031648477,-4.874393594880855,4.264943707501809,1.0060186433636606,3.036963614880605,0
-0.44153819302176456,4.034079795784405,3.010537514215177,1.4835239327461085,-5.460667244855089,-2.85648203804666,-4.733775855167326,3.016179505670639,0.39673957268944804,1.9821860611104745,0
-0.9048212141761289,3.51224983582706,2.4582649984525333,1.4068182026064766,-2.083277905511566,-4.224545130971461,-4.673895823618263,3.8524124721271322,1.8471673439171976,1.8590643371167377,0
