feature1,feature2,feature3,feature4,feature5,target
1.477894044741516,5.547320238425003,-7.341277586357376,5.511971879918209,3.3756252615251423,1
-0.5182702182736474,8.133709414427573,-1.2108464975293551,8.621807919496653,3.15672810833322,1
-0.8084936028931876,6.198179518527618,-0.3079665792561759,5.416969395880553,-3.415087385087401,0
-0.5017570435845365,5.351347424983558,-3.9185997894085687,5.991989276172377,-1.153853070384124,1
0.9154021177020741,3.063032706076209,-4.599980053378161,4.450985728973855,1.333589639754205,1
0.32875110965968446,2.236461622864592,-3.2056507835853334,1.4563855184010288,2.383617486232723,1
-0.5297602037670388,6.540100217835172,-3.2812558255931594,5.535032333488666,1.626630431472221,1
0.5132674331133561,8.012294481549894,-1.5067221342555608,9.774482302661811,2.8168303436329944,1
0.09707754934804039,4.122300019043657,-2.9180408375324434,7.871859957322843,-4.309901649227918,1
0.9686449905328892,2.721876984767298,-4.188934245556775,7.474984847534364,3.5169929084580005,1
-0.7020530938773524,0.08366113890196303,-4.977614175837074,6.433088027296296,2.1864126674359867,1
-0.3276621465977682,3.0384703126749244,-1.7015487227704897,3.4790867348724452,1.4376501237250843,0
-0.39210815313215763,4.77268631500192,-2.1007331382536254,1.6961519447837847,4.781936103580781,1
-1.4635149481321186,8.198246481673468,-1.4091601828622717,2.2455160164268984,-1.136600150108669,1
0.29612027706457605,6.346267384465937,-4.452280126081641,0.06322089542650122,1.289315442116024,1
0.26105527217988933,5.610170809413506,-0.24234465070750622,6.734804208983547,2.8532552341954625,0
0.00511345664246089,4.199760677397738,-5.615541760585856,8.118775585564338,-0.5590339258289236,1
-0.23458713337514692,3.8336685654880873,-1.9355984678977807,2.6891135119805973,-4.010031934246477,0
-1.4153707420504142,7.811295195015927,-5.864374150795353,0.9185039964427189,-1.459120331036194,1
-0.42064532276535904,5.401477081516779,-4.185497072547702,3.3572706782191784,1.8058382382683265,1
-0.3427145165267695,0.7947986161579559,-0.6584656043280614,2.920512294169779,1.2529407690113796,0
-0.8022772692216189,3.6529207042055143,-1.7529536182860157,4.508763607777318,1.9452018524998722,0
-0.16128571166600914,3.2835679364567465,-3.8193306232307727,2.64102054321011,0.022169467629618467,1
0.4040508568145384,3.9074719816450703,-3.7782555642325324,3.397327053450291,-1.9367914976593834,1
1.8861859012105302,6.125821320570171,-2.849066833746837,9.075547793492426,2.4110247746237827,1
0.17457781283183896,4.7851102364115015,-2.228788513858916,3.348353528896062,1.5004310165408328,1
0.25755039072276437,4.846269185992676,-1.122630925975955,7.85518046729897,3.9135046482849893,1
-0.07444591576616721,7.626946322650474,-3.684351006912742,6.258337002244594,-0.24305434878336474,1
-1.9187712152990415,3.607077820426623,-5.417677595230803,3.3753794563137385,-4.062555972535957,1
-0.026513875449216878,8.7283990517747,-2.76454705942686,8.177882697803504,-5.813379935350351,1
0.06023020994102644,3.657384817257828,-3.6861462562625924,5.950760695962649,0.7955923565567595,1
2.463242112485286,5.1783963932251424,-4.95095055712267,0.08618727598900366,2.383727486353389,1
-0.19236096478112252,4.4375928091944665,-2.5534966270308086,0.6872820157239978,1.30306243411451,1
0.30154734233361247,5.246838267001922,-3.319670631139184,7.526395594523189,0.30454864303625406,1
-0.03471176970524331,5.8891839901462575,-2.5402316902953084,4.465277895851943,-2.774147239474283,1
-1.168678037619532,5.867670480177753,-4.341666300280771,4.055077917435406,-3.668086614121651,1
1.1428228145150205,3.4937653387588403,-2.269934204511752,1.4582718419580798,3.1018243429837984,1
0.7519330326867741,2.7541706451048587,-4.975647295132468,1.5731859396127024,1.3171963106315436,1
0.7910319470430469,10.006343581811421,-4.241597084544875,7.977524500959006,0.909445055719821,1
-0.9093874547947389,4.032031320798894,-3.3643713466309166,8.290171339614552,-2.6252528647513564,1
1.4027943109360992,6.398424877343973,-0.38727237756042854,5.600025406387292,-0.8987697997300339,1
-1.4018510627922809,1.7847173789536064,-1.8227619471772594,2.951278098056874,2.1353130485292215,0
0.5868570938002703,4.440774560190646,-1.3842112435983154,9.327008166678302,2.8538478603951667,1
2.1904556258099785,4.745601232035114,-0.8743844499852833,6.239623909952266,1.507279603774514,1
-0.9905363251306883,5.945630139855665,2.4042482037163104,7.966421194517882,6.137748278487172,0
-0.5662977296027719,-0.4449082819838779,-2.937616398662349,0.032829202882154185,0.2735183124310989,0
0.09965136508764122,5.3322812261566614,-0.8693986153052169,4.503196008753605,5.860615764529409,1
-0.5034756541161992,2.7005170892642143,-1.4810471183970884,8.709490863199559,2.6506002838759986,0
-1.5506634310661327,5.648691422389848,-1.5059512450387114,3.382332832327213,2.324400326862398,0
0.06856297480602733,2.927341606323674,-0.3386405729397284,7.26551176872281,4.797568149438195,0
-1.0623037137261049,3.289034608148837,-3.6289695464767147,6.576748251286455,0.12761795754745764,1
0.4735924306351816,4.452744779213464,-3.748027535904569,1.5221836635429942,1.0123896224751125,1
-0.9194242342338032,2.8953410607936094,-2.520351729777208,7.749038272544051,-1.6706246981255743,0
1.5499344050175394,4.04893110652929,-3.2740496578828306,1.1252679031279889,4.80563756451621,1
-0.7832532923362371,2.6132484629133694,-2.5222487205027404,7.2791409657194075,3.0065163237053882,0
-0.3220615162056756,1.333659096602545,-0.655876822420483,9.909683367790944,5.293380055713854,0
0.8135172173696698,7.035914104858719,-3.7172200840594174,9.579814318117627,2.6145902094401285,1
-1.2308643164339552,2.4079026143521434,-3.4570184438905955,8.002417430570047,5.309126645573951,1
0.22745993460412942,4.642638224784033,-2.7385334947101345,5.345174242297022,-0.24186737283934523,1
1.307142754282428,6.50578216298757,-3.342477639037754,6.7482457582074,4.96171897091145,1
-1.6074832345612275,3.7701117949679137,-5.871008742020231,7.281083903440927,0.8065552176390791,1
0.1846338585323042,3.3496682005089244,-3.8701914640484096,0.08401524278238703,2.007595809050731,1
0.25988279424842353,5.452476177334843,-1.9689401366437433,1.0236622095295644,4.185066539981041,1
0.7818228717773104,7.235867645454304,-0.8436798736010305,5.970591320788624,8.98352372884358,1
-1.236950710878082,2.6613694698270622,-4.73192785130659,0.06534540142909107,4.460158621133145,1
-1.3204566130842763,4.699704335965122,-4.738923598846265,9.089056507734973,4.743038404857715,1
0.5219415656168976,1.5350108100653452,-2.9546492959239967,4.896627132250778,0.3638661363951625,1
0.29698467323318606,4.21359799263562,-6.113392597316755,2.5776707560512166,2.4709939728787633,1
0.25049285034587654,5.068409369076151,-3.6674553044806912,3.9382116959759927,1.712398197995401,1
0.3464482094969757,3.2907507164898684,-5.60406308932709,8.507764106400028,6.222998403660876,1
-0.6800247215784908,4.086016332349537,-0.9464080502363021,9.271928737641158,1.5621974143862392,0
0.23225369716100355,2.1835464633851,-4.153996731525607,1.1623498047732006,5.985625557048079,1
0.29307247329868125,5.154157222762987,-0.5207487204914591,7.779606339555767,-1.9049401201581704,1
-0.7143514180263678,7.111388497766299,-1.3297179698124915,5.782271182165303,6.196331975149525,1
1.8657745111447566,2.8057122604590727,-3.969475946546125,5.855027576644867,-0.5842025395545676,1
0.4738329209117875,3.7546564668952342,-4.607939455269117,7.7945212189582636,4.561652472262409,1
-1.1913034972026486,6.005092492908363,-3.290318623751383,2.228446867859575,-0.5929913874076203,1
0.6565536086338297,7.424181438645473,-3.1569699363873047,5.310449679749583,3.855041771992008,1
-0.9746816702273214,2.0136203755821374,-2.480779584071398,3.193526154508092,-0.8877614815518866,0
0.787084603742452,4.6624305251681015,-4.1648149342952685,0.9451234497651484,5.10944282426982,1
1.158595579007404,5.5662616446390505,-1.8804076897166955,1.0507944555660387,4.535736397811384,1
-0.8206823183517105,4.795887218742304,-2.602007917500151,1.3647147062515075,0.19793772720350522,1
0.9633761292443218,0.04641586624582583,-3.510592735073796,6.148998489048379,3.7342535269685344,1
0.4127809269364983,6.002180018617544,-4.068060983127035,1.0583019837731,4.842297944967375,1
0.82206015999449,8.038672702181287,-3.277327474648029,5.701038425901736,-0.7699571608709923,1
1.8967929826539474,5.233323502339007,-4.225351877741354,5.882970579772597,-1.1020085327754012,1
-0.2453881160028705,2.9377878934114734,-2.912341957674619,9.038965101218912,-1.2139141929066364,1
-0.7537361643574896,3.973745507271434,-2.8718419721701354,6.263765963255143,-1.63900810112679,1
-0.8895144296255233,8.539826135311186,-2.607439074785491,9.855878408815013,-1.2282785380407626,1
-0.8158102849654383,6.819925081721117,-0.3506363854922192,0.3099257994083482,4.774364627459961,0
-0.0771017094141042,6.280053236768659,-3.1986670795493586,7.041461366451189,3.6735494637919843,1
0.3411519748166439,5.712825167068752,-1.4931031993132764,0.2648007805304331,-3.0880065615748364,1
0.27669079933001905,3.6777257756180552,-2.6556189045364476,7.293775778747036,0.4694990437812452,1
0.8271832490360238,4.598857638688463,-3.357366452847681,3.8585020920403545,-1.473509766169851,1
0.01300189187790702,4.844154528642968,-3.178738904926851,6.113077653925895,4.5845905895265435,1
1.4535340771573169,6.0991486321288875,-3.0882396137520756,3.0953807208833775,0.651062791441753,1
-0.2646568332379561,8.017837788533807,-2.5803484384076754,1.5910503915264906,-2.6332822684616497,1
2.720169166589619,7.236676273586256,-4.438981147828455,7.235125180892824,2.510495203311739,1
0.6256673477650062,2.161231288407919,-5.198010575167451,9.046203802700868,3.819476324394096,1
-0.8571575564162826,5.447989937802097,-2.018553909788587,1.8358244370003496,-0.8610952997153056,1
-1.0708924980611123,6.4735266903357935,-1.6528142511281112,9.207030012036006,1.2052522499557414,1
0.4824724152431853,6.237720660289271,-1.8815462507957956,1.4018210920454377,-0.7071864539207335,1
-0.2234627853258509,3.741532473225161,-2.767541972165291,7.356618825495312,5.732142176356346,1
0.714000494092092,10.828218431536722,-1.849163058820067,9.59445158179006,0.7059255893842047,1
0.47323762457354485,2.4458308753377622,-1.9298564609742865,1.473708817562377,-0.16551459178720318,0
-0.07282891265687277,2.8336231066679,-1.818555961567568,4.350900467553533,1.846023518452572,0
-0.846793718068405,5.467190162523153,-4.28931123201317,3.3745748235839947,1.3773520100992758,1
-1.5148472246858646,9.233606109927706,-4.6454276957319465,3.8847775018409814,4.06548018159801,1
-0.4465149520670211,3.327610298591658,-3.582853870128406,7.531397391317766,5.648141677786664,1
0.8563987943234723,4.468343268706016,-3.026076164313983,6.611889325555593,5.6708697530675,1
0.21409374413020396,7.154587346031386,-3.3628816906984342,9.686869644628192,0.8542779182225755,1
-1.245738778711988,4.964275690224533,-5.815035497006813,1.8547950335642227,2.915340899442965,1
0.173180925851182,4.330792290939408,-0.4174610817972866,5.432608693258802,6.465499730871347,0
0.3853173797288368,6.13126580377344,-3.411068983328603,4.491261454190267,6.580996425125016,1
-0.883857436201133,5.545035980459186,-2.7409433751345693,9.188561089257497,-0.6277184640806066,1
0.1537251059455279,7.060877571273583,-1.133176513855412,0.1061923247695995,3.7767356499300337,1
0.058208718445999896,7.582937778130727,-6.517458404281808,9.891704007670942,3.269616718315481,1
-1.142970297830623,5.614006120010723,-3.7675408078675683,4.797343143725287,4.779162633334099,1
0.3577873603482833,5.583465450756618,-3.5806759103697066,6.255396472335974,5.730852703513363,1
0.5607845263682344,5.428221964572267,-3.504465068175967,3.600525558057155,-1.1229280278826166,1
1.083051243175277,5.978261113298576,-3.2602298860709293,8.525266696954988,-0.07203491510372606,1
1.053802052034903,5.110341275742928,-0.8292978023327331,5.619879451183827,4.722826268922778,1
-1.377669367957091,4.998783035355421,-1.9898116864091662,6.628109362497648,2.44409226454996,0
-0.9378250399151228,7.393254241654485,-1.5629470970567558,6.489047080606765,-4.681723622667444,1
0.5150352672086598,8.032232360710086,-2.929319592283614,3.6398213989773254,-2.9988473264373985,1
0.5137859509122088,1.9848941107331584,-5.099059569218252,0.7599099580661584,3.987719423896935,1
0.5150476863060479,5.020042303481138,-6.119545552719011,8.077062260940501,4.517332767714959,1
3.852731490654721,3.6226111331095305,-5.294111584847446,2.897159191843175,-2.0484631128407917,1
0.570890510693167,4.378057067027855,-2.460351443750971,8.489302284777045,5.297502686383526,1
1.135565640180599,5.805032419470643,-2.9523454309535477,6.086430087908264,1.4085580067250452,1
0.9540017634932023,6.338876743084937,-3.3152454713340114,3.5370395809747803,-1.0674223893640953,1
0.651391251305798,4.77574711277731,-3.552865360110205,5.942471489736228,0.3191123298544287,1
-0.3152692446403456,1.1733193305543943,0.017582363164120096,6.454926923614376,-1.6682296781464112,0
0.7589692204932674,3.069908838847641,-4.234355386464712,7.066834077586723,0.15226704985681105,1
-0.7728252145375718,6.792999340400332,-1.6082708158259118,8.223381345070713,-3.6066939126658717,1
-0.23681860674000887,-0.4808528440698625,-2.997130595968509,1.597549422179847,1.7785011530056511,0
-0.48536354782910346,7.374854303364,-3.0914092676789955,9.441443847686166,3.761356063783997,1
0.08187413938632256,6.042459981289083,-1.235043677074884,4.108406144275109,-2.0422749023760804,1
2.3146585666735087,7.632352163060045,-0.8062044259628331,8.604502983763773,2.0510608118688416,1
-1.867265192591748,4.602861626238079,-3.3593241853272575,2.2047959536778516,-0.41395608452925625,1
0.6862601903745135,0.8771891519541901,-1.8011959211367867,0.29028972204714787,4.006402506092716,0
-1.6127158711896517,5.860725283012996,-2.454162956774919,5.733440436228507,-4.943221273896709,1
-0.47193186578943347,7.549306248076682,-2.988844291785128,3.2466627907243897,4.135666544146993,1
1.088950596967366,6.849443611026842,-2.693617586014461,9.844620049479493,-3.4532697923590607,1
0.06428001909546277,3.674617033023929,-4.032013222267256,1.0445345471538292,1.370178961329819,1
-1.0777447779293061,5.173522150925294,-3.459149089996627,0.4730286600352174,-0.12675434944809671,1
-0.7153037092599682,3.934327462440152,-3.8709529196290595,0.4501781855313325,0.917891219573415,1
0.6795977489346758,3.361467071621256,-1.647934925356621,2.1687369522379454,-2.5881722703323025,1
-0.7303666317171367,6.910777142359702,-3.1428016733115935,5.791911163653384,6.980412921541346,1
0.21645858958197486,2.6049353774696757,-4.946571036922558,5.055633736446917,-1.8596892328310108,1
0.045571839903813784,3.2123671388367745,-4.085155834744632,3.500758048335615,-1.622960817927177,1
-0.6516003476058171,2.791948733055229,-7.798896967818267,0.8879310741690927,7.384461755256553,1
2.1439440893253257,2.0195049534019067,-3.7417389028232226,2.337370947943188,2.968104908226992,1
0.6339190223180112,5.292828583685207,-2.943532402354276,1.8414706478471687,-1.7627695703817956,1
-2.025142586657607,7.323006096963952,-3.2042037733004607,7.456668371560484,1.6136369722884636,1
0.18645431476942764,4.630246487509469,-0.029768472702911275,7.799463830013141,1.2928115921426038,0
-0.661786464768388,1.988504398871667,-2.137640938627445,7.770140130618197,-3.062952512723893,0
0.852433334796224,6.679889079484055,-2.204322220366274,9.690405444141486,-0.27478778205468624,1
-0.7925207384327007,8.371403508069942,-5.464903551855417,8.84237946334032,1.9208578643740977,1
-0.11473644146689901,3.707515351706811,-3.546963081175699,4.9780474717850485,5.799253717512657,1
0.5049872789804571,4.042891466564564,-3.7299942109855433,4.149360209091651,1.433510470321911,1
0.8657551941701215,6.031321260166789,-4.179121798212012,9.157685177094617,1.6590643771579783,1
-1.2002964070557762,8.243747495570103,-4.19982099827002,6.1122525204814675,-0.4455000128805984,1
-0.3345012358409484,3.960331708549548,-5.712184430912435,2.9439866702559527,5.287672343624703,1
-0.4749453111609562,2.33510043800359,-4.913779807021992,5.644640277151673,4.706965254502855,1
-0.6533292325737119,6.262837212544813,-1.6888598958525765,9.921494226961263,4.3680043189445525,1
1.7654542402810969,6.598136146284599,-3.2143720379897736,8.494700601523622,2.335516595208745,1
0.40498171096095553,5.012262900870454,-3.759603627411501,2.812797160595416,-2.7957206857110295,1
-1.2608839543350452,3.8837334806850987,-3.008117001979062,9.52954425917217,5.260009696529106,1
0.9178619470547761,6.988757461984092,-1.2489139819482735,9.814621114791159,2.1719892438133446,1
2.1221561970126332,6.056072009095929,-2.9936842186863215,2.311669594154152,1.0742254355409684,1
1.0324652605511468,3.4631289661930142,-2.1894388036034433,8.955921185013413,3.3453771856778944,1
-1.5193699659540134,5.098189462611343,-4.269907263582386,8.832027176988321,2.672569111484048,1
-0.48423407286625136,2.296584935950707,-3.9279449261200785,0.39753573234040607,-1.207593980685699,1
1.2669111491866227,6.37178091287584,-2.469034672404487,6.696891930616871,1.0376064155418663,1
-0.7076694656187807,4.475532861234289,-0.16101943749432923,3.0528071303116935,-3.7122783772469887,0
0.44381942814622843,4.128578335230526,-0.8553377107276887,6.746126264918758,2.258079903796873,1
0.7746340534293368,4.934251029695131,-2.1257578958157914,9.135586941902435,5.99038330190342,1
-0.926930471578083,5.080615398660496,-2.7728493597589225,4.987792479895185,-3.3868454124054246,1
-0.05952535606180008,6.789860123131121,-0.8983959665592436,4.144128307886527,2.3858842094344284,1
-3.2412673400690726,6.182181062650443,-1.8079825154323141,9.215312711874173,4.005435601383569,0
-1.0243876413342898,4.687181442414395,-6.440493033555992,9.741149177385326,4.4490709511734,1
-0.2525681513931603,6.527336299437991,-4.580896271782834,0.6223632779380273,-0.2385692824626351,1
-1.2477831819648495,5.801474507383226,-2.4927895119631023,9.228480691482073,-1.3066921889950116,1
1.6324113039316352,4.146800727427926,-5.680451348326459,0.8276853352188884,0.2388441046323999,1
-1.4301413779606327,4.750563683527028,-4.346383507135293,3.3728621338358966,5.572613089878356,1
-0.44004448669698376,4.703554222313758,-4.049722415486961,7.625741224303267,-3.128666935971891,1
0.13074057728609134,6.010522686348404,-3.3842488593687508,7.770369819396953,-1.6479009851554318,1
1.4412732890661155,4.265954770556716,-3.4311453123393116,7.2582189067916625,0.623691546422654,1
-1.4358621511794394,4.2191816271567335,-3.4336806407502403,0.39112488061068373,-0.9270136537364091,1
1.1631637521549596,8.937514618867917,-1.7620387241395294,1.3296604802409329,1.8749817937578848,1
0.010233061019587049,6.879470963494208,-3.3978357981758016,9.362164982197484,6.243577818286263,1
-0.9815086510479509,3.478798671149722,-3.5769451981068507,0.8146138839589079,-1.6114553404247305,1
0.46210347426327075,6.141881987884396,-5.023758156215274,0.7854591697311664,1.5609014705067004,1
0.19905969557347003,5.2367001313103545,-1.463480697021263,8.356459377578702,1.9752470917985703,1
-0.6002168771587947,5.7831023505201875,-4.007246270921229,6.412657532228861,0.996241254296117,1
0.06980208499001891,5.2746826491302095,-4.630545492001913,3.5165605584517956,-2.7352749282436646,1
-0.3853135968617602,7.379285290970472,-2.6803641376965435,1.657104870716264,0.08652343346932923,1
0.11351734525124804,5.691240689302892,-4.150411893574594,8.841704198928149,0.09549094535061275,1
0.6621306745210467,4.875822603571425,-3.7889291096914413,9.885377576285121,3.9005118669127343,1
1.586016816145352,7.084381153966035,-2.6123097385213967,0.49971728442829155,3.258737893095513,1
-1.237815498826849,5.466570082175744,-3.4897239356693346,5.541133820902018,-2.6556872485923932,1
2.1330333746562666,5.242957158658116,0.4674140629509518,2.613035849058151,0.8385909259496631,1
-1.9520877995225019,5.628045204972229,-3.112242814978797,8.32386833549704,0.49923437544873095,1
-0.15178509503558332,4.812781953267267,-2.073242671681167,3.460730917748057,7.8640858511517395,1
0.5883172064845765,5.018453985990938,-5.912541071239418,7.146292891863398,2.876939540904867,1
0.28099186773503265,3.8266108224762547,-4.290973697872095,5.395234215262771,-1.2323152570916052,1
-0.6226995198205938,3.4976655607522424,-4.6303705423750685,5.415233815949703,-0.33039376780495244,1
-0.20812225035727522,3.002859227035121,-4.431569584953943,8.579994311804214,0.8643638024138318,1
-0.4930009346588328,2.216033426405848,-2.3766930092444962,4.704044259245642,3.087102726174626,0
-0.5893647569442115,3.2405652772308873,-1.4466523983338853,8.455995341444806,3.4547628384867144,0
0.8496020970210246,4.651465931066149,-2.4830542430482336,3.6342682803757542,2.601447928074336,1
0.35701548596504734,5.206235164891274,-3.3399669353494637,1.7478294246430504,1.3707042630912065,1
-0.6929095952606542,4.457406873704719,-3.946282558068629,4.554773776566151,1.591999027428973,1
0.8995998754332507,0.2885930197452842,-1.3296003732202366,4.983557813770222,1.6130923207576449,0
0.30729952087660933,8.149172715524685,0.10688318123229301,4.783831976377915,-3.348729691857657,1
0.8128621188389601,7.1729602457807635,-2.797416442824464,8.083304118792823,1.8161251350689596,1
0.6296288419236122,5.891519702434257,-1.5909554038926415,5.646789414600971,0.2682378326168826,1
-0.8289950109220723,8.814981345106537,-2.4849444753067873,8.88444071758803,-2.958490662354193,1
